Ano,Universo,Acertos simulados
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,204
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,252
2022,Apenas recebedores positivos,259
2022,Apenas recebedores positivos,201
2022,Apenas recebedores positivos,209
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,208
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,251
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,210
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,248
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,252
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,253
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,253
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,252
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,213
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,264
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,260
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,254
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,201
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,212
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,255
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,257
2022,Apenas recebedores positivos,208
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,257
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,256
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,253
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,253
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,252
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,258
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,214
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,209
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,248
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,210
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,248
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,207
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,255
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,215
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,257
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,207
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,206
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,211
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,213
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,214
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,219
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,213
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,250
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,244
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,259
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,253
2022,Apenas recebedores positivos,216
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,231
2022,Apenas recebedores positivos,245
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,252
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,246
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,217
2022,Apenas recebedores positivos,249
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,248
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,225
2022,Apenas recebedores positivos,221
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,230
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,211
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,213
2022,Apenas recebedores positivos,241
2022,Apenas recebedores positivos,247
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,223
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,226
2022,Apenas recebedores positivos,238
2022,Apenas recebedores positivos,235
2022,Apenas recebedores positivos,227
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,222
2022,Apenas recebedores positivos,229
2022,Apenas recebedores positivos,242
2022,Apenas recebedores positivos,233
2022,Apenas recebedores positivos,232
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,224
2022,Apenas recebedores positivos,234
2022,Apenas recebedores positivos,228
2022,Apenas recebedores positivos,237
2022,Apenas recebedores positivos,220
2022,Apenas recebedores positivos,240
2022,Apenas recebedores positivos,239
2022,Apenas recebedores positivos,218
2022,Apenas recebedores positivos,236
2022,Apenas recebedores positivos,243
2022,Apenas recebedores positivos,226
