ano_eleicao,sg_uf,sg_partido_norm,regra,desfecho,n,k,total,hits,expected
2018,AL,PTB,top_necr,eleicao,2,2.0,1.0,1.0,1.0
2018,AL,PTB,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AL,PTB,nucleo_80,eleicao,2,2.0,1.0,1.0,1.0
2018,AL,PTB,acima_divisao_igual,competitividade,2,1.0,1.0,0.0,0.5
2018,AL,PTB,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2018,AL,PTC,top_necr,competitividade,2,1.0,1.0,0.0,0.5
2018,AL,PTC,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,PTC,nucleo_80,competitividade,2,1.0,1.0,0.0,0.5
2018,AL,PTC,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,PTC,acima_divisao_igual,competitividade,2,1.0,1.0,0.0,0.5
2018,AL,PTC,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,PV,top_necr,competitividade,2,1.0,0.0,0.0,0.0
2018,AL,PV,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,PV,nucleo_80,competitividade,2,1.0,0.0,0.0,0.0
2018,AL,PV,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,PV,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2018,AL,PV,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AL,REDE,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AL,REDE,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AL,REDE,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AL,REDE,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AL,REDE,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AL,REDE,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AL,SOLIDARIEDADE,top_necr,competitividade,1,0.0,1.0,0.0,0.0
2018,AL,SOLIDARIEDADE,top_necr,eleicao,1,0.0,0.0,0.0,0.0
2018,AL,SOLIDARIEDADE,nucleo_80,competitividade,1,0.0,1.0,0.0,0.0
2018,AL,SOLIDARIEDADE,nucleo_80,eleicao,1,0.0,0.0,0.0,0.0
2018,AL,SOLIDARIEDADE,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AL,SOLIDARIEDADE,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,AVANTE,top_necr,competitividade,4,2.0,0.0,0.0,0.0
2018,AM,AVANTE,top_necr,eleicao,4,2.0,0.0,0.0,0.0
2018,AM,AVANTE,nucleo_80,competitividade,4,2.0,0.0,0.0,0.0
2018,AM,AVANTE,nucleo_80,eleicao,4,2.0,0.0,0.0,0.0
2018,AM,AVANTE,acima_divisao_igual,competitividade,4,2.0,0.0,0.0,0.0
2018,AM,AVANTE,acima_divisao_igual,eleicao,4,2.0,0.0,0.0,0.0
2018,AM,DC,top_necr,competitividade,6,3.0,0.0,0.0,0.0
2018,AM,DC,top_necr,eleicao,6,3.0,0.0,0.0,0.0
2018,AM,DC,nucleo_80,competitividade,6,3.0,0.0,0.0,0.0
2018,AM,DC,nucleo_80,eleicao,6,3.0,0.0,0.0,0.0
2018,AM,DC,acima_divisao_igual,competitividade,6,2.0,0.0,0.0,0.0
2018,AM,DC,acima_divisao_igual,eleicao,6,2.0,0.0,0.0,0.0
2018,AM,DEM,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,DEM,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,DEM,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,DEM,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,DEM,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,DEM,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,MDB,top_necr,competitividade,7,1.0,0.0,0.0,0.0
2018,AM,MDB,top_necr,eleicao,7,1.0,0.0,0.0,0.0
2018,AM,MDB,nucleo_80,competitividade,7,1.0,0.0,0.0,0.0
2018,AM,MDB,nucleo_80,eleicao,7,1.0,0.0,0.0,0.0
2018,AM,MDB,acima_divisao_igual,competitividade,7,1.0,0.0,0.0,0.0
2018,AM,MDB,acima_divisao_igual,eleicao,7,1.0,0.0,0.0,0.0
2018,AM,PATRI,top_necr,competitividade,5,4.0,0.0,0.0,0.0
2018,AM,PATRI,top_necr,eleicao,5,4.0,0.0,0.0,0.0
2018,AM,PATRI,nucleo_80,competitividade,5,4.0,0.0,0.0,0.0
2018,AM,PATRI,nucleo_80,eleicao,5,4.0,0.0,0.0,0.0
2018,AM,PATRI,acima_divisao_igual,competitividade,5,4.0,0.0,0.0,0.0
2018,AM,PATRI,acima_divisao_igual,eleicao,5,4.0,0.0,0.0,0.0
2018,AM,PC DO B,top_necr,competitividade,8,4.0,0.0,0.0,0.0
2018,AM,PC DO B,top_necr,eleicao,8,4.0,0.0,0.0,0.0
2018,AM,PC DO B,nucleo_80,competitividade,8,5.0,0.0,0.0,0.0
2018,AM,PC DO B,nucleo_80,eleicao,8,5.0,0.0,0.0,0.0
2018,AM,PC DO B,acima_divisao_igual,competitividade,8,2.0,0.0,0.0,0.0
2018,AM,PC DO B,acima_divisao_igual,eleicao,8,2.0,0.0,0.0,0.0
2018,AM,PDT,top_necr,competitividade,3,2.0,0.0,0.0,0.0
2018,AM,PDT,top_necr,eleicao,3,2.0,0.0,0.0,0.0
2018,AM,PDT,nucleo_80,competitividade,3,2.0,0.0,0.0,0.0
2018,AM,PDT,nucleo_80,eleicao,3,2.0,0.0,0.0,0.0
2018,AM,PDT,acima_divisao_igual,competitividade,3,1.0,0.0,0.0,0.0
2018,AM,PDT,acima_divisao_igual,eleicao,3,1.0,0.0,0.0,0.0
2018,AM,PHS,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PHS,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PHS,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PHS,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PHS,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PHS,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PMB,top_necr,competitividade,9,2.0,0.0,0.0,0.0
2018,AM,PMB,top_necr,eleicao,9,2.0,0.0,0.0,0.0
2018,AM,PMB,nucleo_80,competitividade,9,2.0,0.0,0.0,0.0
2018,AM,PMB,nucleo_80,eleicao,9,2.0,0.0,0.0,0.0
2018,AM,PMB,acima_divisao_igual,competitividade,9,2.0,0.0,0.0,0.0
2018,AM,PMB,acima_divisao_igual,eleicao,9,2.0,0.0,0.0,0.0
2018,AM,PMN,top_necr,competitividade,7,3.0,0.0,0.0,0.0
2018,AM,PMN,top_necr,eleicao,7,3.0,0.0,0.0,0.0
2018,AM,PMN,nucleo_80,competitividade,7,2.0,0.0,0.0,0.0
2018,AM,PMN,nucleo_80,eleicao,7,2.0,0.0,0.0,0.0
2018,AM,PMN,acima_divisao_igual,competitividade,7,3.0,0.0,0.0,0.0
2018,AM,PMN,acima_divisao_igual,eleicao,7,3.0,0.0,0.0,0.0
2018,AM,PODE,top_necr,competitividade,5,3.0,1.0,1.0,0.6
2018,AM,PODE,top_necr,eleicao,5,3.0,0.0,0.0,0.0
2018,AM,PODE,nucleo_80,competitividade,5,2.0,1.0,1.0,0.4
2018,AM,PODE,nucleo_80,eleicao,5,2.0,0.0,0.0,0.0
2018,AM,PODE,acima_divisao_igual,competitividade,5,2.0,1.0,1.0,0.4
2018,AM,PODE,acima_divisao_igual,eleicao,5,2.0,0.0,0.0,0.0
2018,AM,PP,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PP,top_necr,eleicao,2,1.0,1.0,1.0,0.5
2018,AM,PP,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PP,nucleo_80,eleicao,2,1.0,1.0,1.0,0.5
2018,AM,PP,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PP,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2018,AM,PPL,top_necr,competitividade,5,0.0,0.0,0.0,0.0
2018,AM,PPL,top_necr,eleicao,5,0.0,0.0,0.0,0.0
2018,AM,PPL,nucleo_80,competitividade,5,0.0,0.0,0.0,0.0
2018,AM,PPL,nucleo_80,eleicao,5,0.0,0.0,0.0,0.0
2018,AM,PPL,acima_divisao_igual,competitividade,5,0.0,0.0,0.0,0.0
2018,AM,PPL,acima_divisao_igual,eleicao,5,0.0,0.0,0.0,0.0
2018,AM,PPS,top_necr,competitividade,2,1.0,0.0,0.0,0.0
2018,AM,PPS,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PPS,nucleo_80,competitividade,2,1.0,0.0,0.0,0.0
2018,AM,PPS,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PPS,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2018,AM,PPS,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PR,top_necr,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,AM,PR,top_necr,eleicao,3,2.0,1.0,1.0,0.6666666666666666
2018,AM,PR,nucleo_80,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,AM,PR,nucleo_80,eleicao,3,2.0,1.0,1.0,0.6666666666666666
2018,AM,PR,acima_divisao_igual,competitividade,3,1.0,1.0,1.0,0.3333333333333333
2018,AM,PR,acima_divisao_igual,eleicao,3,1.0,1.0,1.0,0.3333333333333333
2018,AM,PRB,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PRB,top_necr,eleicao,2,2.0,2.0,2.0,2.0
2018,AM,PRB,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PRB,nucleo_80,eleicao,2,2.0,2.0,2.0,2.0
2018,AM,PRB,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PRB,acima_divisao_igual,eleicao,2,1.0,2.0,1.0,1.0
2018,AM,PROS,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PROS,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PROS,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PROS,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PROS,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PROS,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PRP,top_necr,competitividade,4,1.0,0.0,0.0,0.0
2018,AM,PRP,top_necr,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PRP,nucleo_80,competitividade,4,1.0,0.0,0.0,0.0
2018,AM,PRP,nucleo_80,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PRP,acima_divisao_igual,competitividade,4,1.0,0.0,0.0,0.0
2018,AM,PRP,acima_divisao_igual,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PRTB,top_necr,competitividade,3,0.0,0.0,0.0,0.0
2018,AM,PRTB,top_necr,eleicao,3,0.0,0.0,0.0,0.0
2018,AM,PRTB,nucleo_80,competitividade,3,0.0,0.0,0.0,0.0
2018,AM,PRTB,nucleo_80,eleicao,3,0.0,0.0,0.0,0.0
2018,AM,PRTB,acima_divisao_igual,competitividade,3,0.0,0.0,0.0,0.0
2018,AM,PRTB,acima_divisao_igual,eleicao,3,0.0,0.0,0.0,0.0
2018,AM,PSB,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PSB,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PSB,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AM,PSB,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2018,AM,PSB,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PSB,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PSC,top_necr,competitividade,4,1.0,1.0,1.0,0.25
2018,AM,PSC,top_necr,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PSC,nucleo_80,competitividade,4,1.0,1.0,1.0,0.25
2018,AM,PSC,nucleo_80,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PSC,acima_divisao_igual,competitividade,4,1.0,1.0,1.0,0.25
2018,AM,PSC,acima_divisao_igual,eleicao,4,1.0,0.0,0.0,0.0
2018,AM,PSD,top_necr,competitividade,4,3.0,2.0,2.0,1.5
2018,AM,PSD,top_necr,eleicao,4,3.0,1.0,1.0,0.75
2018,AM,PSD,nucleo_80,competitividade,4,3.0,2.0,2.0,1.5
2018,AM,PSD,nucleo_80,eleicao,4,3.0,1.0,1.0,0.75
2018,AM,PSD,acima_divisao_igual,competitividade,4,3.0,2.0,2.0,1.5
2018,AM,PSD,acima_divisao_igual,eleicao,4,3.0,1.0,1.0,0.75
2018,AM,PSDB,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,PSDB,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AM,PSDB,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,PSDB,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AM,PSDB,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AM,PSDB,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,PSL,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2018,AM,PSL,top_necr,eleicao,1,1.0,1.0,1.0,1.0
2018,AM,PSL,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2018,AM,PSL,nucleo_80,eleicao,1,1.0,1.0,1.0,1.0
2018,AM,PSL,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2018,AM,PSL,acima_divisao_igual,eleicao,1,0.0,1.0,0.0,0.0
2018,AM,PSOL,top_necr,competitividade,13,5.999999999999999,0.0,0.0,0.0
2018,AM,PSOL,top_necr,eleicao,13,5.999999999999999,0.0,0.0,0.0
2018,AM,PSOL,nucleo_80,competitividade,13,7.000000000000001,0.0,0.0,0.0
2018,AM,PSOL,nucleo_80,eleicao,13,7.000000000000001,0.0,0.0,0.0
2018,AM,PSOL,acima_divisao_igual,competitividade,13,3.0,0.0,0.0,0.0
2018,AM,PSOL,acima_divisao_igual,eleicao,13,3.0,0.0,0.0,0.0
2018,AM,PSTU,top_necr,competitividade,1,0.0,0.0,0.0,0.0
2018,AM,PSTU,top_necr,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,PSTU,nucleo_80,competitividade,1,0.0,0.0,0.0,0.0
2018,AM,PSTU,nucleo_80,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,PSTU,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2018,AM,PSTU,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,PT,top_necr,competitividade,4,2.0,1.0,1.0,0.5
2018,AM,PT,top_necr,eleicao,4,2.0,1.0,1.0,0.5
2018,AM,PT,nucleo_80,competitividade,4,2.0,1.0,1.0,0.5
2018,AM,PT,nucleo_80,eleicao,4,2.0,1.0,1.0,0.5
2018,AM,PT,acima_divisao_igual,competitividade,4,2.0,1.0,1.0,0.5
2018,AM,PT,acima_divisao_igual,eleicao,4,2.0,1.0,1.0,0.5
2018,AM,PTB,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,PTB,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AM,PTB,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,PTB,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AM,PTB,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AM,PTB,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AM,PTC,top_necr,competitividade,4,3.0,0.0,0.0,0.0
2018,AM,PTC,top_necr,eleicao,4,3.0,0.0,0.0,0.0
2018,AM,PTC,nucleo_80,competitividade,4,3.0,0.0,0.0,0.0
2018,AM,PTC,nucleo_80,eleicao,4,3.0,0.0,0.0,0.0
2018,AM,PTC,acima_divisao_igual,competitividade,4,3.0,0.0,0.0,0.0
2018,AM,PTC,acima_divisao_igual,eleicao,4,3.0,0.0,0.0,0.0
2018,AM,PV,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PV,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PV,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PV,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,PV,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AM,PV,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AM,REDE,top_necr,competitividade,7,2.0,0.0,0.0,0.0
2018,AM,REDE,top_necr,eleicao,7,2.0,0.0,0.0,0.0
2018,AM,REDE,nucleo_80,competitividade,7,2.0,0.0,0.0,0.0
2018,AM,REDE,nucleo_80,eleicao,7,2.0,0.0,0.0,0.0
2018,AM,REDE,acima_divisao_igual,competitividade,7,2.0,0.0,0.0,0.0
2018,AM,REDE,acima_divisao_igual,eleicao,7,2.0,0.0,0.0,0.0
2018,AM,SOLIDARIEDADE,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,SOLIDARIEDADE,top_necr,eleicao,1,1.0,1.0,1.0,1.0
2018,AM,SOLIDARIEDADE,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AM,SOLIDARIEDADE,nucleo_80,eleicao,1,1.0,1.0,1.0,1.0
2018,AM,SOLIDARIEDADE,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AM,SOLIDARIEDADE,acima_divisao_igual,eleicao,1,0.0,1.0,0.0,0.0
2018,AP,AVANTE,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2018,AP,AVANTE,top_necr,eleicao,2,2.0,1.0,1.0,1.0
2018,AP,AVANTE,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2018,AP,AVANTE,nucleo_80,eleicao,2,2.0,1.0,1.0,1.0
2018,AP,AVANTE,acima_divisao_igual,competitividade,2,1.0,1.0,0.0,0.5
2018,AP,AVANTE,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,DC,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,DC,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,DC,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,DC,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,DC,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2018,AP,DC,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AP,DEM,top_necr,competitividade,4,3.0,2.0,2.0,1.5
2018,AP,DEM,top_necr,eleicao,4,3.0,0.0,0.0,0.0
2018,AP,DEM,nucleo_80,competitividade,4,3.0,2.0,2.0,1.5
2018,AP,DEM,nucleo_80,eleicao,4,3.0,0.0,0.0,0.0
2018,AP,DEM,acima_divisao_igual,competitividade,4,2.0,2.0,2.0,1.0
2018,AP,DEM,acima_divisao_igual,eleicao,4,2.0,0.0,0.0,0.0
2018,AP,MDB,top_necr,competitividade,4,1.0,1.0,1.0,0.25
2018,AP,MDB,top_necr,eleicao,4,1.0,0.0,0.0,0.0
2018,AP,MDB,nucleo_80,competitividade,4,1.0,1.0,1.0,0.25
2018,AP,MDB,nucleo_80,eleicao,4,1.0,0.0,0.0,0.0
2018,AP,MDB,acima_divisao_igual,competitividade,4,1.0,1.0,1.0,0.25
2018,AP,MDB,acima_divisao_igual,eleicao,4,1.0,0.0,0.0,0.0
2018,AP,PC DO B,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PC DO B,top_necr,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PC DO B,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PC DO B,nucleo_80,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PC DO B,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AP,PC DO B,acima_divisao_igual,eleicao,1,0.0,1.0,0.0,0.0
2018,AP,PDT,top_necr,competitividade,7,1.0,1.0,0.0,0.14285714285714285
2018,AP,PDT,top_necr,eleicao,7,1.0,0.0,0.0,0.0
2018,AP,PDT,nucleo_80,competitividade,7,1.0,1.0,0.0,0.14285714285714285
2018,AP,PDT,nucleo_80,eleicao,7,1.0,0.0,0.0,0.0
2018,AP,PDT,acima_divisao_igual,competitividade,7,1.0,1.0,0.0,0.14285714285714285
2018,AP,PDT,acima_divisao_igual,eleicao,7,1.0,0.0,0.0,0.0
2018,AP,PHS,top_necr,competitividade,6,4.0,0.0,0.0,0.0
2018,AP,PHS,top_necr,eleicao,6,4.0,0.0,0.0,0.0
2018,AP,PHS,nucleo_80,competitividade,6,4.0,0.0,0.0,0.0
2018,AP,PHS,nucleo_80,eleicao,6,4.0,0.0,0.0,0.0
2018,AP,PHS,acima_divisao_igual,competitividade,6,2.0,0.0,0.0,0.0
2018,AP,PHS,acima_divisao_igual,eleicao,6,2.0,0.0,0.0,0.0
2018,AP,PMN,top_necr,competitividade,3,3.0,0.0,0.0,0.0
2018,AP,PMN,top_necr,eleicao,3,3.0,0.0,0.0,0.0
2018,AP,PMN,nucleo_80,competitividade,3,3.0,0.0,0.0,0.0
2018,AP,PMN,nucleo_80,eleicao,3,3.0,0.0,0.0,0.0
2018,AP,PMN,acima_divisao_igual,competitividade,3,1.0,0.0,0.0,0.0
2018,AP,PMN,acima_divisao_igual,eleicao,3,1.0,0.0,0.0,0.0
2018,AP,PODE,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PODE,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,PODE,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PODE,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,PODE,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AP,PODE,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2018,AP,PP,top_necr,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PP,top_necr,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PP,nucleo_80,competitividade,1,1.0,1.0,1.0,1.0
2018,AP,PP,nucleo_80,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PP,acima_divisao_igual,competitividade,1,0.0,1.0,0.0,0.0
2018,AP,PP,acima_divisao_igual,eleicao,1,0.0,1.0,0.0,0.0
2018,AP,PPL,top_necr,competitividade,3,3.0,0.0,0.0,0.0
2018,AP,PPL,top_necr,eleicao,3,3.0,0.0,0.0,0.0
2018,AP,PPL,nucleo_80,competitividade,3,3.0,0.0,0.0,0.0
2018,AP,PPL,nucleo_80,eleicao,3,3.0,0.0,0.0,0.0
2018,AP,PPL,acima_divisao_igual,competitividade,3,2.0,0.0,0.0,0.0
2018,AP,PPL,acima_divisao_igual,eleicao,3,2.0,0.0,0.0,0.0
2018,AP,PR,top_necr,competitividade,7,3.0,4.0,3.0,1.7142857142857142
2018,AP,PR,top_necr,eleicao,7,3.0,1.0,1.0,0.42857142857142855
2018,AP,PR,nucleo_80,competitividade,7,3.0,4.0,3.0,1.7142857142857142
2018,AP,PR,nucleo_80,eleicao,7,3.0,1.0,1.0,0.42857142857142855
2018,AP,PR,acima_divisao_igual,competitividade,7,3.0,4.0,3.0,1.7142857142857142
2018,AP,PR,acima_divisao_igual,eleicao,7,3.0,1.0,1.0,0.42857142857142855
2018,AP,PRB,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,PRB,top_necr,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PRB,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,PRB,nucleo_80,eleicao,1,1.0,1.0,1.0,1.0
2018,AP,PRB,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2018,AP,PRB,acima_divisao_igual,eleicao,1,0.0,1.0,0.0,0.0
2018,AP,PROS,top_necr,competitividade,2,1.0,0.0,0.0,0.0
2018,AP,PROS,top_necr,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PROS,nucleo_80,competitividade,2,1.0,0.0,0.0,0.0
2018,AP,PROS,nucleo_80,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PROS,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2018,AP,PROS,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PRP,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PRP,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PRP,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PRP,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PRP,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PRP,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PSB,top_necr,competitividade,8,2.0,1.0,1.0,0.25
2018,AP,PSB,top_necr,eleicao,8,2.0,1.0,1.0,0.25
2018,AP,PSB,nucleo_80,competitividade,8,2.0,1.0,1.0,0.25
2018,AP,PSB,nucleo_80,eleicao,8,2.0,1.0,1.0,0.25
2018,AP,PSB,acima_divisao_igual,competitividade,8,2.0,1.0,1.0,0.25
2018,AP,PSB,acima_divisao_igual,eleicao,8,2.0,1.0,1.0,0.25
2018,AP,PSC,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSC,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PSC,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSC,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PSC,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSC,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2018,AP,PSD,top_necr,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,AP,PSD,top_necr,eleicao,3,2.0,0.0,0.0,0.0
2018,AP,PSD,nucleo_80,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,AP,PSD,nucleo_80,eleicao,3,2.0,0.0,0.0,0.0
2018,AP,PSD,acima_divisao_igual,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,AP,PSD,acima_divisao_igual,eleicao,3,2.0,0.0,0.0,0.0
2018,AP,PSDB,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSDB,top_necr,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PSDB,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSDB,nucleo_80,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PSDB,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2018,AP,PSDB,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2018,AP,PSL,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,PSL,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,PSL,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2018,AP,PSL,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2018,AP,PSL,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
